Husband_takes_drug,Media_usage,d101e,husband_drinks_alcohol,d121,wife_afraid_hasband,women_age,region,residence,v106,religion,ethnicity,no_of_H_members,age_H_head,wealth_Index,total_children_ever_born,currently_pregnant,No_of_living_children,number_of_other_wives,marital_duration,husband_education,husbands_occupation,,IPV 
1,1,0,0,0,0,5,1,1,0,0,2,0,36,0,5,0,5,0,27,1,33,,4
1,1,1,1,0,0,4,1,1,1,0,2,0,34,0,4,0,1,1,21,0,31.95080206,,4
1,0,0,0,0,1,5,2,1,0,0,2,0,35,1,3,0,2,0,14,0,22.63274596,,4
1,1,1,0,0,1,4,3,2,0,0,2,0,37,0,6,0,5,0,16,1,33,,4
1,0,0,1,0,1,1,5,2,0,0,4,0,25,0,0,0,0,0,17,0,33,,4
0,1,1,0,0,1,3,9,1,0,2,2,0,32,2,2,0,2,0,19,1,4.749425046,,4
1,1,0,0,0,1,3,0,1,2,0,2,0,39,2,1,0,1,0,17,0,33,,4
1,1,1,0,1,1,3,6,2,1,0,2,0,72,0,2,0,2,0,23,1,33,,4
1,0,0,0,0,1,4,1,2,0,0,2,0,45,0,4,0,4,0,14,0,33,,4
1,1,1,0,0,0,1,4,1,1,1,2,0,27,1,1,0,1,1,15,1,4.492632923,,4
1,1,0,1,1,0,4,3,2,0,0,1,0,42,1,3,0,2,0,14,0,33,,4
1,1,1,0,0,0,3,0,1,2,0,2,0,34,2,1,0,1,0,20,0,33,,4
1,0,0,1,0,1,1,4,2,0,0,1,0,24,0,0,0,0,0,17,0,33,,4
1,0,0,1,0,1,3,3,2,0,0,1,0,40,0,5,0,4,0,11,1,33,,4
1,1,0,0,0,1,3,10,1,1,0,2,0,29,2,1,0,1,0,17,1,5.335612265,,4
1,0,1,0,0,0,3,4,2,0,2,2,1,39,0,7,0,6,0,16,0,33,,4
1,0,0,0,0,1,4,4,2,0,1,7,0,33,0,4,0,3,0,23,0,22.63274596,,4
1,0,1,0,0,1,3,4,2,0,1,2,1,29,1,6,0,6,1,13,0,33,,4
1,1,1,0,0,1,2,8,1,2,0,2,0,29,2,1,0,1,0,20,1,33,,4
1,1,0,0,0,1,3,3,2,1,0,2,1,66,0,3,0,2,0,18,0,33,,4
0,0,1,1,0,1,5,3,1,0,0,2,0,47,1,1,0,1,0,28,1,33,,4
1,1,0,0,0,1,5,3,2,0,0,1,0,43,1,5,1,5,0,15,0,33,,4
1,1,1,0,0,0,6,0,1,1,0,2,0,42,0,3,0,2,1,19,0,1,,4
1,1,0,0,0,0,4,4,2,1,0,2,0,32,1,4,0,3,0,16,1,31.8728831,,4
1,1,1,0,0,1,5,4,1,0,0,2,0,58,0,4,0,3,0,25,0,33,,4
1,1,1,0,0,0,4,7,2,2,0,2,0,65,0,1,0,1,0,26,2,33,,4
1,0,1,1,0,0,2,8,2,1,0,3,0,27,0,1,0,1,0,16,0,33,,4
1,0,0,0,0,0,5,3,2,0,0,2,0,37,0,6,0,6,0,21,0,33,,4
1,1,0,0,0,0,3,5,2,1,0,2,0,29,0,2,0,2,0,20,0,33,,4
0,0,1,0,0,1,5,2,1,0,0,2,0,36,0,5,0,5,0,25,1,33,,4
1,0,0,1,0,0,5,3,2,0,0,1,0,56,1,5,0,5,0,18,0,33,,4
1,0,1,0,0,1,5,3,2,0,1,2,1,50,0,5,0,3,0,15,0,22.63274596,,4
1,1,1,0,0,1,4,0,1,2,0,2,0,31,2,2,0,2,0,23,2,32.5044653,,4
1,0,0,0,0,1,3,6,2,0,1,94,0,39,0,4,0,3,0,15,0,30.65365481,,4
1,0,1,0,0,1,5,5,1,0,0,16,0,43,0,6,0,5,0,17,0,3.371140864,,4
1,1,1,0,0,0,5,8,2,0,0,2,0,43,0,4,0,3,0,16,1,33,,4
1,0,0,0,0,1,5,10,1,0,0,1,0,39,1,1,0,0,0,23,0,23.27227593,,4
1,0,1,1,1,0,5,1,2,0,0,2,0,43,0,6,0,5,0,15,0,33,,4
1,0,0,0,0,1,4,4,2,0,0,2,0,49,1,3,0,3,0,19,0,22.63274596,,4
1,1,0,0,0,0,2,9,1,0,0,1,0,24,1,0,0,0,5,24,2,30.08371721,,4
1,1,1,1,0,1,2,0,1,1,0,2,0,40,2,2,0,2,1,13,1,33,,4
1,1,1,1,0,0,3,9,2,1,0,2,0,36,0,5,0,4,0,22,1,33,,4
1,1,1,1,1,1,3,10,1,1,0,1,0,30,2,1,0,1,0,23,0,22.63274596,,4
1,0,1,0,0,1,2,9,1,1,0,2,0,28,1,2,0,2,0,19,1,33,,4
1,1,0,1,0,1,3,3,1,1,0,2,0,28,1,1,0,1,0,16,0,22.63274596,,4
1,0,0,0,0,0,4,1,2,0,0,2,1,71,0,2,0,2,0,27,1,33,,4
1,1,1,0,0,1,6,7,1,1,0,2,1,67,1,4,0,4,0,24,0,33,,4
1,0,0,0,1,1,3,5,1,0,0,2,0,32,0,3,0,2,0,20,1,1.122739923,,4
1,1,0,1,0,1,5,2,1,2,0,2,0,35,2,2,0,2,1,24,2,31.45954564,,4
1,0,0,0,0,0,5,7,2,0,1,7,0,62,0,7,0,6,1,14,1,1,,4
1,0,0,1,0,1,5,0,1,0,0,2,0,42,0,6,0,6,0,16,0,33,,4
1,0,1,0,1,1,4,4,2,0,1,6,1,40,0,7,0,7,0,13,0,33,,4
1,0,0,1,0,1,2,6,2,1,0,4,0,25,0,2,0,2,0,17,1,33,,4
1,1,1,0,0,0,3,1,1,2,0,2,0,29,2,1,0,1,0,26,1,33,,4
1,0,0,0,0,1,6,9,1,0,0,1,0,49,2,3,0,3,0,12,1,33,,4
1,1,0,0,0,0,6,0,1,1,0,2,0,60,1,3,0,3,0,28,1,33,,4
1,0,0,1,0,0,1,6,2,1,0,2,0,56,0,1,0,1,0,14,1,33,,4
1,1,0,0,0,0,3,4,2,1,0,2,0,30,0,3,0,3,0,17,1,33,,4
1,0,0,0,0,1,6,2,2,0,0,2,0,61,0,8,0,6,0,14,0,33,,4
1,1,1,0,0,0,3,0,1,1,0,2,0,28,2,1,0,1,0,24,1,33,,4
1,0,0,0,0,1,3,4,2,0,0,11,0,32,1,3,0,3,0,17,0,33,,4
1,1,1,0,0,0,3,5,1,0,2,1,0,68,2,1,0,1,0,20,0,22.63274596,,4
1,1,0,0,0,0,6,1,1,0,0,2,0,44,1,4,0,4,0,28,0,33,,4
1,0,0,0,0,0,4,4,2,0,0,2,0,30,0,5,0,4,1,15,1,1,,4
1,0,1,0,0,1,5,2,2,0,1,3,0,38,0,5,0,4,0,15,0,1,,4
1,0,0,0,0,1,3,3,2,0,0,1,1,60,0,2,0,2,0,18,0,22.63274596,,4
1,1,1,1,0,1,4,0,1,0,0,2,0,59,1,5,0,5,0,11,0,33,,4
1,1,0,0,0,0,5,5,1,2,0,2,0,37,2,4,0,4,0,27,1,33,,4
1,0,0,0,0,1,3,7,2,0,1,13,0,32,1,6,0,4,0,16,0,30.71654257,,4
1,0,0,0,0,0,5,8,2,0,1,2,1,41,0,4,0,4,0,28,0,33,,4
1,1,1,0,0,1,2,1,1,2,0,2,0,29,2,1,0,1,0,18,2,33,,4
1,0,0,1,0,0,4,3,2,0,0,1,0,44,1,2,0,2,0,14,0,33,,4
1,1,0,0,0,0,4,7,1,2,0,1,0,31,2,0,0,0,0,27,1,27.40658269,,4
1,0,1,0,0,1,7,4,2,0,0,2,0,50,0,5,0,4,1,18,0,33,,4
1,1,0,0,0,1,7,7,1,0,0,2,0,47,0,5,0,4,0,21,0,33,,4
1,1,0,1,0,1,2,4,2,0,0,2,0,32,1,3,0,3,0,18,1,33,,4
1,0,1,0,0,1,3,4,2,0,1,2,1,29,1,6,0,6,1,13,0,33,,4
1,0,1,0,0,1,3,4,2,0,0,15,0,36,1,4,0,3,0,17,1,1,,4
1,1,1,0,0,1,3,7,1,1,0,1,0,32,2,1,0,1,0,15,1,4.47016517,,4
1,1,1,1,0,1,3,3,2,1,0,2,0,59,0,2,0,1,0,21,0,33,,4
1,0,0,0,0,1,7,4,2,0,1,8,0,51,1,13,0,9,2,12,0,5,,4
1,0,0,0,1,0,4,3,2,0,0,1,1,40,2,5,0,5,0,15,0,33,,4
1,1,0,0,1,1,6,1,1,1,0,2,0,45,1,3,0,3,0,15,1,33,,4
1,0,0,0,0,1,3,2,2,0,0,1,1,61,0,2,0,2,0,19,0,26.12547191,,4
1,1,0,1,0,1,4,4,2,1,0,2,0,32,0,4,0,4,0,18,1,33,,4
1,1,1,1,0,1,2,2,1,1,0,2,0,27,2,0,0,0,0,19,2,33,,4
1,0,1,0,0,1,3,1,1,2,0,1,0,29,1,1,0,1,2,16,0,33,,4
1,0,1,0,0,1,5,3,1,0,1,10,0,48,2,1,0,1,0,16,0,22.63274596,,4
1,1,0,1,0,1,3,3,1,1,0,1,0,25,2,1,0,1,0,14,0,22.63274596,,4
1,0,0,0,1,0,4,3,2,0,0,1,1,40,2,5,0,5,0,15,0,33,,4
1,1,0,0,0,0,4,10,1,2,0,1,0,30,2,0,0,0,0,24,0,23.25290799,,4
0,1,1,1,0,1,4,1,1,1,0,2,0,40,1,2,0,2,0,22,1,33,,4
1,1,1,0,0,1,6,4,2,0,1,2,0,61,0,3,0,3,2,18,0,33,,4
1,0,1,0,0,0,4,1,2,1,0,3,0,36,0,4,0,4,0,14,0,22.63274596,,4
1,1,0,0,0,1,4,0,1,1,0,2,0,31,1,2,0,2,0,23,1,33,,4
1,0,0,1,0,1,3,4,1,0,0,2,0,26,1,1,0,1,0,14,0,22.63274596,,4
1,1,1,1,0,0,1,6,2,1,0,2,0,47,0,1,0,1,1,14,1,1,,4
1,1,1,0,0,0,6,3,1,1,0,2,0,48,1,4,0,3,0,22,1,33,,4
1,1,0,0,0,1,3,7,1,1,0,2,0,32,0,1,0,1,0,21,1,33,,4
1,1,0,0,1,0,5,3,1,0,0,2,0,46,1,6,0,5,0,17,0,33,,4
1,0,0,0,0,1,2,3,2,0,1,2,0,29,0,2,0,1,0,19,0,33,,4
1,1,0,0,0,1,5,10,1,0,0,1,0,39,1,1,0,0,0,23,0,23.81927,,4
1,1,0,0,0,1,2,0,1,1,0,2,0,31,2,1,0,1,0,18,1,33,,4
1,0,0,0,1,0,5,3,2,0,0,1,0,44,2,7,0,6,0,12,0,33,,4
1,0,0,1,0,0,2,2,2,0,0,1,0,32,0,4,0,3,0,15,3,5,,4
1,1,0,1,0,1,5,3,2,0,0,2,0,36,0,3,0,3,0,20,1,33,,4
1,1,0,0,0,1,4,0,1,0,0,2,0,61,2,5,0,5,0,14,1,33,,4
1,1,1,0,0,0,5,5,1,1,0,2,0,36,1,5,0,4,0,26,1,33,,4
1,0,1,0,1,0,6,1,2,0,1,3,0,68,0,10,0,8,2,12,0,2.84326741,,4
1,1,1,0,0,0,4,6,2,1,0,2,0,41,1,2,0,2,0,20,1,33,,4
1,1,1,0,0,1,1,8,1,1,0,2,0,33,1,0,0,0,0,18,2,33,,4
1,1,0,0,0,0,4,0,1,1,0,2,0,31,2,1,0,1,0,18,1,33,,4
1,0,0,0,1,0,5,3,2,0,0,1,0,46,2,7,0,6,0,12,0,33,,4
1,0,0,1,0,1,2,4,2,1,1,2,0,63,0,1,0,1,0,16,1,33,,4
1,1,0,1,0,1,7,7,1,1,0,2,0,48,0,3,0,3,0,24,0,33,,4
1,0,0,1,0,1,5,6,2,0,0,72,0,35,0,6,0,5,0,18,0,23.27085767,,4
1,1,1,1,0,0,3,9,1,2,0,2,0,35,2,1,0,1,0,14,1,33,,4
1,0,1,0,0,0,4,1,2,0,0,2,1,70,0,3,0,3,0,27,1,33,,4
1,0,1,0,0,0,4,4,2,0,0,2,0,36,0,3,0,3,0,18,1,33,,4
1,1,0,0,0,1,4,7,2,0,1,19,0,32,1,5,0,4,0,15,2,32.93521807,,4
1,1,1,0,0,0,5,1,2,0,0,2,0,75,0,1,0,1,0,28,1,33,,4
1,0,1,0,0,0,5,7,2,0,0,7,0,62,0,7,0,7,2,14,1,1.276241549,,4
1,1,0,0,0,0,5,7,1,0,0,2,0,41,2,4,0,4,0,15,1,34.13891104,,4
1,0,1,0,0,1,4,4,2,0,1,2,0,30,2,5,0,5,1,14,0,33,,4
1,0,0,1,0,0,5,7,2,0,1,15,0,46,0,8,0,7,0,15,0,33,,4
1,0,1,0,0,1,5,2,2,0,1,3,0,38,0,5,0,4,0,15,0,1,,4
0,0,1,0,0,1,5,5,2,0,0,2,0,43,0,4,0,4,0,24,0,33,,4
1,1,1,0,0,1,5,5,1,1,0,2,0,64,1,2,0,2,0,26,1,33,,4
1,1,1,0,0,0,3,7,2,0,0,2,0,72,0,3,0,3,0,20,1,33,,4
1,0,1,0,1,1,6,4,1,0,1,2,0,47,1,5,0,3,0,15,0,22.63274596,,4
1,1,0,0,0,0,4,10,1,0,0,1,0,31,2,1,0,1,0,12,0,22.63274596,,4
1,1,0,0,0,1,4,7,2,0,0,2,0,35,1,2,0,2,0,22,0,33,,4
1,0,1,0,0,0,1,5,2,0,0,2,0,29,0,2,1,2,0,16,1,33,,4
1,0,0,1,0,0,4,3,2,0,0,1,0,42,0,3,0,3,0,13,1,33,,4
1,1,1,1,0,1,5,1,1,0,0,3,0,38,2,4,0,3,0,11,0,22.63274596,,4
1,0,0,0,0,0,3,8,2,1,0,2,0,39,0,3,0,3,1,17,1,1,,4
1,0,0,0,1,1,4,8,2,0,2,5,1,35,0,6,0,6,1,16,0,33,,4
1,0,1,0,0,0,1,8,2,0,0,2,0,28,0,2,0,2,0,16,1,33,,4
1,0,0,1,0,0,4,3,1,0,0,2,0,45,0,4,0,4,1,16,1,1,,4
0,1,0,0,0,1,7,4,1,0,0,2,0,48,2,8,0,5,0,17,0,33,,4
1,1,1,0,0,0,3,6,2,1,0,6,0,29,0,2,1,2,0,17,0,30.44627484,,4
1,0,0,0,0,1,2,4,2,0,0,8,0,22,0,4,0,1,0,19,0,33,,4
1,0,0,0,0,1,3,4,2,0,1,2,0,32,0,3,0,2,0,19,0,33,,4
1,1,1,1,0,0,6,3,2,0,0,1,0,67,0,5,0,4,0,14,0,33,,4
1,0,0,0,0,0,5,1,2,0,0,2,0,37,0,6,0,6,0,20,0,33,,4
0,0,1,1,0,0,6,5,2,0,0,2,0,43,0,4,0,4,0,26,0,33,,4
1,1,0,1,0,1,5,1,2,0,0,2,0,39,0,8,0,7,0,17,1,33,,4
1,1,0,1,0,0,5,9,1,2,0,2,0,41,1,4,0,3,1,20,2,1,,4
1,0,0,1,0,1,4,4,2,0,0,2,0,32,0,4,0,4,0,18,1,33,,4
1,0,0,0,0,1,5,4,1,0,2,2,0,41,1,3,0,2,0,15,0,22.52632252,,4
0,0,0,0,0,1,4,6,1,0,0,12,0,36,1,4,0,2,4,18,0,11.81013314,,4
1,1,0,0,0,0,4,8,1,1,0,2,0,36,1,4,0,2,0,17,1,33,,4
1,0,0,0,0,0,2,2,2,0,1,1,0,24,0,1,0,1,0,18,0,33,,4
1,0,1,0,1,1,5,4,2,0,2,2,1,48,1,9,0,9,1,15,0,33,,4
1,0,1,0,0,1,3,1,1,0,0,2,0,28,0,3,0,3,0,15,0,33,,4
1,1,0,0,0,0,3,9,1,1,0,2,0,28,1,1,0,1,0,27,0,23.23488429,,4
1,0,0,0,0,1,4,8,2,0,2,2,1,40,0,6,0,6,0,20,0,33,,4
1,1,0,0,0,1,6,1,1,1,0,2,0,63,1,5,0,5,0,27,1,33,,4
1,1,0,0,0,0,4,3,2,0,0,2,0,33,0,6,0,6,0,17,0,33,,4
1,1,1,0,0,0,4,5,2,1,0,2,0,33,0,2,0,2,0,19,1,33,,4
1,1,1,0,0,1,4,0,1,2,0,2,0,33,1,2,0,2,2,19,0,32.02604038,,4
1,1,0,0,0,0,5,4,1,1,0,2,0,54,0,6,0,5,0,22,0,33,,4
1,0,1,1,0,0,5,6,1,1,0,8,0,43,1,3,0,3,0,15,1,30.08478719,,4
1,1,0,0,0,0,5,8,1,1,0,2,0,54,0,5,0,5,0,22,0,33,,4
1,0,1,0,0,1,3,4,2,0,0,2,0,49,1,4,0,4,0,17,1,33,,4
1,0,1,1,0,0,2,1,1,1,0,3,0,31,1,1,0,1,0,17,1,5.695943248,,4
1,1,0,0,1,1,6,1,1,0,0,2,0,44,2,6,0,5,0,16,0,33,,4
1,0,0,0,1,0,4,3,2,0,1,1,1,40,2,5,0,5,0,14,0,33,,4
1,0,0,0,0,1,3,2,2,0,1,3,0,29,0,3,0,3,0,15,0,1,,4
1,0,0,1,0,1,2,9,1,1,2,2,0,65,1,1,0,1,0,22,1,34.76292194,,4
1,1,0,0,0,0,4,5,1,1,0,2,0,39,0,3,0,3,1,18,0,1.024395275,,4
0,1,1,1,0,0,3,0,1,2,0,2,0,40,1,1,0,1,0,17,1,33,,4
1,0,1,1,0,1,2,3,1,0,0,1,0,32,0,1,0,1,2,17,0,33,,4
1,0,0,0,0,0,5,4,2,0,0,2,0,39,0,5,0,5,1,17,1,1,,4
1,0,1,0,1,1,1,4,2,0,1,11,0,51,0,0,0,0,0,13,0,22.63274596,,4
1,0,1,0,1,1,4,4,2,0,2,2,0,44,0,4,0,4,0,14,0,33,,4
1,1,0,0,0,1,4,4,1,2,0,2,0,31,1,1,0,1,0,24,0,33,,4
1,0,1,0,1,1,6,7,1,0,0,10,0,43,1,4,0,3,0,16,1,30,,4
1,1,0,0,0,0,4,2,1,0,0,2,0,34,0,6,0,6,0,17,0,33,,4
1,0,1,0,0,0,2,4,2,0,0,2,0,28,0,2,1,2,0,16,1,33,,4
0,1,1,1,0,0,3,0,1,2,0,2,0,40,1,1,0,1,0,17,1,33,,4
1,0,0,0,0,1,2,6,2,0,2,2,0,25,0,1,0,1,0,17,1,33,,4
1,1,1,1,0,0,4,0,1,1,0,2,0,38,0,3,0,3,0,17,2,33,,4
1,0,0,0,0,1,2,3,2,0,0,1,0,32,1,3,0,2,0,14,2,3.982939973,,4
1,1,1,1,0,1,3,5,2,0,0,2,0,32,0,3,0,3,0,18,1,33,,4
1,0,1,1,0,0,2,7,2,1,0,7,0,28,0,0,1,0,0,17,0,31.62256683,,4
0,0,1,1,0,0,4,8,1,2,0,2,0,39,1,4,0,4,0,23,1,33,,4
1,1,1,0,0,0,4,6,2,1,0,2,0,44,0,4,0,3,1,18,0,1,,4
1,0,0,1,0,0,5,7,2,0,1,15,0,46,0,8,0,7,0,15,0,33,,4
1,1,1,1,0,0,5,3,1,1,0,2,0,47,1,2,0,2,0,27,2,33,,4
1,1,0,0,1,0,6,4,1,0,0,2,0,48,2,4,0,3,0,21,0,33,,4
1,0,0,0,0,1,5,1,1,0,0,2,0,42,2,2,0,1,0,14,0,22.63274596,,4
1,0,1,0,0,0,1,6,2,0,0,2,0,30,0,2,0,2,0,16,1,33,,4
1,1,1,0,0,0,7,7,2,1,0,2,0,47,1,6,0,5,0,20,0,33,,4
1,1,0,0,1,1,2,8,1,1,0,2,0,32,0,0,0,0,0,20,1,33,,4
1,0,1,1,0,1,2,3,2,0,0,1,0,37,1,0,0,0,0,14,0,22.63274596,,4
1,0,1,0,0,0,1,8,2,0,0,2,0,28,0,2,0,2,0,16,1,33,,4
1,0,1,0,1,1,3,4,2,0,0,2,0,35,0,2,0,2,0,18,1,33,,4
1,1,1,0,0,0,3,9,1,1,0,2,0,35,1,1,0,1,0,16,0,33,,4
1,0,1,1,0,1,6,5,2,0,0,2,0,45,0,7,0,6,0,16,0,33,,4
1,0,0,1,1,1,6,3,2,0,0,4,0,71,0,9,0,7,4,14,0,3.74102697,,4
1,1,0,1,0,1,3,3,2,0,0,2,1,39,0,5,0,5,0,16,0,33,,4
1,1,0,0,0,0,5,6,1,0,0,2,0,38,2,4,0,4,0,14,1,33.67041318,,4
1,0,1,0,1,1,4,4,2,0,1,2,0,37,0,4,0,4,0,17,0,33,,4
1,1,0,1,1,1,5,0,1,1,0,2,0,43,0,5,0,5,0,16,0,33,,4
1,1,1,0,0,1,6,9,1,0,0,1,0,46,2,4,0,4,0,17,0,22.63274596,,4
1,0,0,0,0,1,5,3,2,0,0,1,1,60,0,5,0,5,0,18,0,33,,4
1,0,0,1,0,0,2,3,2,2,0,2,0,24,0,2,0,2,0,23,0,33,,4
1,1,0,0,0,1,3,3,2,0,0,2,0,28,0,2,0,2,0,21,0,33,,4
1,0,0,0,0,1,3,7,2,0,0,2,0,37,0,3,0,3,0,21,1,33,,4
1,1,1,0,0,0,3,9,1,1,0,2,0,35,1,1,0,1,0,17,0,33,,4
1,1,1,1,0,0,7,3,1,1,0,2,0,47,1,2,0,2,0,31,1,33,,4
1,0,0,0,0,1,3,3,2,0,0,1,0,31,0,3,0,3,0,16,0,33,,4
1,0,0,0,0,0,4,6,2,0,1,6,0,58,1,6,0,4,0,19,0,33,,4
1,0,0,0,0,1,3,4,2,0,1,2,0,29,0,2,0,1,0,19,0,33,,4
1,0,0,1,0,0,5,9,1,0,0,1,0,46,2,4,0,4,0,15,0,34.93000242,,4
1,1,1,1,0,0,5,1,2,0,0,2,0,37,0,4,0,3,0,18,0,23.2132443,,4
1,0,0,1,0,1,4,5,1,0,0,2,0,38,0,4,0,3,1,20,1,1,,4
0,0,0,1,0,0,5,2,1,2,0,2,0,38,0,4,0,4,0,27,1,33,,4
1,0,0,1,0,1,4,3,2,0,0,1,0,42,0,2,0,2,0,11,0,33,,4
1,0,0,0,1,1,7,2,2,0,1,2,0,65,0,5,0,4,0,14,0,33,,4
0,0,0,0,0,0,2,2,2,0,1,3,0,47,0,1,0,1,0,15,1,33,,4
1,0,1,0,1,0,4,7,1,0,1,11,0,50,0,8,0,6,0,15,0,33.49535004,,4
1,1,1,0,0,0,3,3,1,0,2,1,0,67,2,1,0,1,0,22,0,22.63274596,,4
1,0,1,0,0,1,3,5,2,0,2,13,0,30,0,3,0,2,0,18,2,3.247615585,,4
1,1,1,0,0,0,3,7,1,1,0,2,0,39,0,4,0,2,1,15,1,1,,4
1,0,0,1,0,0,2,6,2,1,0,6,0,29,0,2,0,2,0,18,0,30.56032588,,4
0,0,1,1,0,1,4,5,1,2,0,2,0,38,0,4,0,4,0,25,0,33,,4
1,0,0,0,0,0,5,5,2,0,0,2,1,34,1,5,0,5,0,21,0,33,,4
1,0,1,1,0,1,2,5,2,1,0,2,0,70,0,1,0,1,0,18,0,1.056138607,,4
1,1,0,1,0,0,6,5,1,1,0,2,0,48,1,0,0,0,0,25,0,33,,4
1,0,0,0,0,1,1,3,2,0,0,1,0,22,0,0,0,0,0,16,0,33,,4
1,0,1,0,1,1,6,4,2,0,1,2,0,65,0,3,0,3,0,15,0,33,,4
1,0,0,0,1,1,3,4,2,1,0,2,0,34,0,3,0,3,0,15,1,33,,4
1,0,0,0,0,1,2,4,2,0,1,1,0,26,0,1,0,1,0,16,0,33,,4
1,1,1,0,0,1,4,0,1,0,0,2,0,37,0,5,0,5,0,17,1,33,,4
1,0,0,0,0,1,4,5,1,0,0,2,0,32,2,4,0,4,0,21,0,33,,4
1,1,0,0,0,0,4,3,2,1,0,2,0,32,0,1,0,1,0,19,1,33,,4
1,1,1,0,0,0,4,6,2,1,0,2,0,40,0,3,0,3,0,21,1,33,,4
1,0,1,0,0,1,6,1,2,0,0,2,0,47,0,6,0,5,0,14,0,30.68585896,,4
1,1,1,0,0,1,3,2,2,1,0,1,0,72,2,0,0,0,0,17,0,22.63274596,,4
1,0,1,0,1,1,4,7,1,0,0,1,0,50,2,3,0,3,0,14,2,33,,4
1,0,0,0,1,1,3,9,1,0,1,2,0,34,1,2,0,2,1,22,0,3.456556429,,4
1,0,0,0,0,0,5,3,2,0,0,2,0,44,0,5,0,5,1,20,1,1,,4
1,1,1,1,0,1,4,0,1,0,0,2,0,57,1,5,0,5,0,12,0,33,,4
1,1,1,0,0,1,3,1,1,1,0,2,0,32,2,1,0,1,0,17,1,5.850022366,,4
1,0,0,1,0,0,7,1,2,0,0,2,0,68,0,6,0,5,0,14,0,33,,4
1,0,1,1,0,0,3,5,2,0,0,1,0,36,0,2,0,2,0,18,1,33,,4
1,0,0,0,1,1,2,1,2,0,0,2,0,24,0,3,0,2,0,11,1,33,,4
1,0,0,0,0,1,3,2,2,0,0,1,0,61,0,1,0,1,0,19,0,22.63274596,,4
1,0,0,1,1,1,3,1,1,0,0,2,0,33,1,1,0,1,0,18,1,5.846881884,,4
1,0,0,0,0,1,3,7,2,0,1,13,0,32,1,4,0,4,0,19,0,32.41558283,,4
1,0,1,0,0,0,5,1,1,0,0,3,0,39,1,4,0,3,0,13,0,22.63274596,,4
1,1,1,0,0,1,4,5,1,1,0,2,0,61,0,1,0,1,0,22,0,33,,4
1,0,0,0,0,0,3,6,2,0,1,6,0,53,0,4,0,2,1,14,0,1,,4
1,1,0,1,0,1,4,9,1,1,0,2,0,36,1,5,0,2,0,17,2,33,,4
1,0,1,0,0,1,3,4,2,0,1,2,1,29,0,6,0,6,1,12,0,33,,4
1,0,1,0,0,1,1,3,2,0,2,11,0,52,0,0,0,0,0,13,0,22.63274596,,4
1,0,0,0,0,0,1,7,2,0,1,2,0,29,1,2,0,2,0,14,1,33,,4
1,1,0,0,0,0,2,1,1,1,0,1,0,21,2,0,0,0,0,12,0,22.63274596,,4
1,1,1,0,0,0,3,3,2,0,0,1,0,74,2,1,0,1,0,16,0,22.63274596,,4
1,1,1,0,0,1,6,7,1,1,0,2,1,69,1,3,0,3,0,26,0,33,,4
1,0,1,0,0,1,2,4,2,0,2,2,0,27,1,2,0,2,0,16,0,4.524056041,,4
1,1,1,1,0,0,3,1,2,1,0,2,0,30,0,1,0,1,0,20,1,33,,4
0,1,1,0,0,1,4,1,2,0,0,2,0,45,1,4,0,3,0,16,0,31.98830843,,4
1,0,1,0,0,0,3,3,2,0,0,2,0,44,0,3,0,3,0,16,0,1,,4
1,0,0,0,0,0,4,4,2,0,1,12,0,41,0,6,0,5,0,18,0,1,,4
1,0,0,0,0,0,5,3,2,0,0,2,0,39,0,5,0,5,1,17,1,1,,4
1,1,1,0,0,0,6,0,1,1,0,2,0,42,0,3,0,2,1,19,0,1,,4
1,0,0,0,0,1,4,6,2,0,2,2,0,44,0,3,0,3,0,15,0,33,,4
1,1,1,1,0,0,6,2,1,2,0,2,0,45,2,2,0,2,0,22,0,33,,4
1,1,0,1,0,0,3,3,1,1,0,2,0,29,0,1,0,1,0,20,1,33,,4
1,0,0,1,0,1,5,7,1,0,0,13,0,45,0,6,0,6,0,15,1,32.02652779,,4
1,0,1,0,0,1,2,4,2,0,0,17,0,32,1,3,0,2,0,15,2,1,,4
1,0,1,0,0,0,1,2,2,1,0,2,0,27,0,2,0,1,0,15,0,3.474503752,,4
0,1,1,0,0,0,2,0,1,1,0,2,0,65,1,1,0,1,6,24,1,98,,4
1,1,0,0,1,1,6,1,1,1,0,2,0,46,1,3,0,2,1,15,1,33,,4
1,1,0,1,1,1,4,3,1,0,1,1,0,30,2,1,0,1,0,12,0,22.63274596,,4
1,1,1,0,0,0,5,7,2,0,0,2,0,43,0,4,0,3,0,16,1,33,,4
1,0,1,0,0,0,4,3,2,0,1,7,0,46,0,7,0,6,0,15,0,5.141672787,,4
1,1,1,1,0,1,2,2,1,0,0,2,0,28,2,1,0,1,0,19,0,33,,4
1,0,0,1,0,1,5,1,1,0,0,2,0,37,0,4,0,2,0,17,0,22.63274596,,4
1,0,0,0,0,0,4,6,1,1,2,2,0,34,1,3,0,2,0,15,0,27.14083861,,4
1,0,0,0,1,1,5,8,2,0,3,8,1,35,0,7,0,6,1,14,1,33,,4
1,1,1,0,0,1,1,8,1,1,0,1,0,35,2,0,0,0,0,19,2,33,,4
1,0,0,0,0,1,3,6,2,0,1,87,0,40,0,5,0,4,0,15,0,21.1971227,,4
1,0,0,1,0,0,4,3,2,0,0,1,0,42,0,3,0,3,0,12,1,33,,4
